year,round,college_code,college_name,branch,category,closing_rank,source_file,round_sort_order
2025,2,E008,BNM Institute of Technology,Electrical & Electronics,1G,5743,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electrical & Electronics,1G,7137,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electrical & Electronics,2A,7366,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electrical & Electronics,2A,8456,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electrical & Electronics,2A,9597,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electrical & Electronics,2A,7443,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electrical & Electronics,2A,7995,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electrical & Electronics,2A,9812,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electrical & Electronics,2A,7131,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electrical & Electronics,2A,8398,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electrical & Electronics,2A,9604,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electrical & Electronics,2A,7109,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electrical & Electronics,2A,7554,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electrical & Electronics,2A,9503,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electrical & Electronics,2A,6838,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electrical & Electronics,2A,7567,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electrical & Electronics,2A,8842,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electrical & Electronics,2B,8997,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electrical & Electronics,2B,9327,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electrical & Electronics,2B,11029,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electrical & Electronics,2B,8399,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electrical & Electronics,2B,9738,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electrical & Electronics,2B,11163,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electrical & Electronics,2B,8223,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electrical & Electronics,2B,9243,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electrical & Electronics,2B,10373,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electrical & Electronics,2B,7896,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electrical & Electronics,2B,8306,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electrical & Electronics,2B,9881,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electrical & Electronics,2B,7352,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electrical & Electronics,2B,8133,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electrical & Electronics,2B,10313,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electrical & Electronics,3A,8588,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electrical & Electronics,3A,11384,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electrical & Electronics,3A,13151,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electrical & Electronics,3A,9482,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electrical & Electronics,3A,9486,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electrical & Electronics,3A,12059,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electrical & Electronics,3A,8975,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electrical & Electronics,3A,10184,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electrical & Electronics,3A,11604,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electrical & Electronics,3A,8153,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electrical & Electronics,3A,10053,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electrical & Electronics,3A,10448,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electrical & Electronics,3A,7806,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electrical & Electronics,3A,8412,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electrical & Electronics,3A,11092,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electrical & Electronics,3B,10271,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electrical & Electronics,3B,11468,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electrical & Electronics,3B,13046,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electrical & Electronics,3B,9226,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electrical & Electronics,3B,11163,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electrical & Electronics,3B,13021,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electrical & Electronics,3B,9777,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electrical & Electronics,3B,9648,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electrical & Electronics,3B,12203,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electrical & Electronics,3B,8289,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electrical & Electronics,3B,9617,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electrical & Electronics,3B,12237,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electrical & Electronics,3B,8332,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electrical & Electronics,3B,10174,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electrical & Electronics,3B,10726,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,7046,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,7628,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,9790,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,7325,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,8035,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,8716,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,6765,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,7347,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,8514,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,6259,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,7154,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,8967,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,5923,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,7164,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electrical & Electronics,CAT1,7782,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electrical & Electronics,GM,5658,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electrical & Electronics,GM,6753,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electrical & Electronics,GM,7534,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electrical & Electronics,GM,5487,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electrical & Electronics,GM,5701,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electrical & Electronics,GM,7150,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electrical & Electronics,GM,5175,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electrical & Electronics,GM,5512,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electrical & Electronics,GM,6624,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electrical & Electronics,GM,4788,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electrical & Electronics,GM,5532,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electrical & Electronics,GM,6123,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electrical & Electronics,GM,4601,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electrical & Electronics,GM,5546,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electrical & Electronics,GM,5857,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electrical & Electronics,SC,17169,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electrical & Electronics,SC,20184,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electrical & Electronics,SC,21802,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electrical & Electronics,SC,16955,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electrical & Electronics,SC,17995,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electrical & Electronics,SC,19751,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electrical & Electronics,SC,14668,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electrical & Electronics,SC,16636,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electrical & Electronics,SC,21873,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electrical & Electronics,SC,14583,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electrical & Electronics,SC,17944,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electrical & Electronics,SC,21019,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electrical & Electronics,SC,14767,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electrical & Electronics,SC,17132,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electrical & Electronics,SC,18493,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electrical & Electronics,ST,20563,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electrical & Electronics,ST,24111,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electrical & Electronics,ST,29943,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electrical & Electronics,ST,19433,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electrical & Electronics,ST,25088,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electrical & Electronics,ST,27417,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electrical & Electronics,ST,19180,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electrical & Electronics,ST,23559,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electrical & Electronics,ST,25212,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electrical & Electronics,ST,19576,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electrical & Electronics,ST,22844,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electrical & Electronics,ST,26302,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electrical & Electronics,ST,19517,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electrical & Electronics,ST,19791,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electrical & Electronics,ST,25983,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electronics & Comm.,1G,5472,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electronics & Comm.,1G,6625,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electronics & Comm.,1G,6803,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electronics & Comm.,1G,4896,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electronics & Comm.,1G,5866,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electronics & Comm.,1G,7560,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electronics & Comm.,1G,5230,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electronics & Comm.,1G,6112,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electronics & Comm.,1G,6970,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electronics & Comm.,1G,5060,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electronics & Comm.,1G,5526,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electronics & Comm.,1G,6135,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electronics & Comm.,1G,4862,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electronics & Comm.,1G,5041,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electronics & Comm.,1G,6593,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electronics & Comm.,2A,7047,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electronics & Comm.,2A,8326,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electronics & Comm.,2A,9436,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electronics & Comm.,2A,6471,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electronics & Comm.,2A,7356,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electronics & Comm.,2A,9094,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electronics & Comm.,2A,5935,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electronics & Comm.,2A,7493,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electronics & Comm.,2A,8065,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electronics & Comm.,2A,5826,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electronics & Comm.,2A,6764,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electronics & Comm.,2A,7879,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electronics & Comm.,2A,6225,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electronics & Comm.,2A,6184,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electronics & Comm.,2A,7908,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electronics & Comm.,2B,7815,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electronics & Comm.,2B,8687,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electronics & Comm.,2B,11157,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electronics & Comm.,2B,7852,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electronics & Comm.,2B,8953,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electronics & Comm.,2B,10730,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electronics & Comm.,2B,7670,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electronics & Comm.,2B,8547,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electronics & Comm.,2B,10089,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electronics & Comm.,2B,7178,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electronics & Comm.,2B,8151,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electronics & Comm.,2B,9878,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electronics & Comm.,2B,6309,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electronics & Comm.,2B,7336,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electronics & Comm.,2B,8563,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electronics & Comm.,3A,8273,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electronics & Comm.,3A,10102,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electronics & Comm.,3A,11355,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electronics & Comm.,3A,7982,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electronics & Comm.,3A,8827,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electronics & Comm.,3A,10403,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electronics & Comm.,3A,7991,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electronics & Comm.,3A,9011,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electronics & Comm.,3A,9589,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electronics & Comm.,3A,7263,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electronics & Comm.,3A,8904,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electronics & Comm.,3A,9916,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electronics & Comm.,3A,6856,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electronics & Comm.,3A,7804,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electronics & Comm.,3A,9457,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electronics & Comm.,3B,8437,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electronics & Comm.,3B,10138,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electronics & Comm.,3B,11595,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electronics & Comm.,3B,8962,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electronics & Comm.,3B,10004,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electronics & Comm.,3B,12212,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electronics & Comm.,3B,8624,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electronics & Comm.,3B,9767,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electronics & Comm.,3B,11146,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electronics & Comm.,3B,7595,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electronics & Comm.,3B,9637,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electronics & Comm.,3B,10661,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electronics & Comm.,3B,7439,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electronics & Comm.,3B,8807,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electronics & Comm.,3B,10673,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,6688,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,7154,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,8354,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,6430,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,7024,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,8128,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,5638,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,6749,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,7526,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,5690,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,6045,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,7062,SAMPLE_DATA_NOT_REAL,99
2025,1,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,5076,SAMPLE_DATA_NOT_REAL,0
2025,2,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,6689,SAMPLE_DATA_NOT_REAL,1
2025,Final,E008,BNM Institute of Technology,Electronics & Comm.,CAT1,7870,SAMPLE_DATA_NOT_REAL,99
2021,1,E008,BNM Institute of Technology,Electronics & Comm.,GM,4857,SAMPLE_DATA_NOT_REAL,0
2021,2,E008,BNM Institute of Technology,Electronics & Comm.,GM,5677,SAMPLE_DATA_NOT_REAL,1
2021,Final,E008,BNM Institute of Technology,Electronics & Comm.,GM,6872,SAMPLE_DATA_NOT_REAL,99
2022,1,E008,BNM Institute of Technology,Electronics & Comm.,GM,4652,SAMPLE_DATA_NOT_REAL,0
2022,2,E008,BNM Institute of Technology,Electronics & Comm.,GM,5133,SAMPLE_DATA_NOT_REAL,1
2022,Final,E008,BNM Institute of Technology,Electronics & Comm.,GM,6300,SAMPLE_DATA_NOT_REAL,99
2023,1,E008,BNM Institute of Technology,Electronics & Comm.,GM,4188,SAMPLE_DATA_NOT_REAL,0
2023,2,E008,BNM Institute of Technology,Electronics & Comm.,GM,4878,SAMPLE_DATA_NOT_REAL,1
2023,Final,E008,BNM Institute of Technology,Electronics & Comm.,GM,6095,SAMPLE_DATA_NOT_REAL,99
2024,1,E008,BNM Institute of Technology,Electronics & Comm.,GM,4597,SAMPLE_DATA_NOT_REAL,0
2024,2,E008,BNM Institute of Technology,Electronics & Comm.,GM,5140,SAMPLE_DATA_NOT_REAL,1
2024,Final,E008,BNM Institute of Technology,Electronics & Comm.,GM,5504,SAMPLE_DATA_NOT_REAL,99
